rating,rorb_id,rby,ron
8,1580,17,891
9,1581,17,898
8,1582,17,917
6,1583,17,965
7,1584,17,975
8,1585,17,997
6,1586,17,1034
10,1587,17,1196
8,1588,17,1332
8,1589,17,1359
7,1590,17,1373
9,1591,17,1381
8,1592,17,1512
9,1593,17,1597
9,1594,17,1736
10,1595,17,1786
7,1596,17,1876
8,1597,17,1914
8,1598,17,1970
9,1599,17,2042
9,1600,17,2106
9,1601,17,2178
7,1602,17,2356
8,1603,17,2406
7,1604,17,2531
9,1605,17,2696
8,1606,17,2869
8,1607,17,3688
10,1608,17,3759
8,1609,17,3772
9,1610,17,3796
7,1611,17,4183
8,1612,17,4491
8,1613,17,5133
8,1614,17,5324
8,1615,17,5676
9,1616,17,6031
7,1617,17,6087
7,1618,17,6226
8,1619,17,6299
9,1620,17,6307
7,1621,17,6570
8,1622,17,6600
9,1623,17,6613
8,1624,17,6647
7,1625,17,6694
8,1626,17,6706
7,1627,18,1
6,1628,18,2
8,1629,18,6
9,1630,18,16
8,1631,18,30
5,1632,18,31
8,1633,18,32
9,1634,18,42
10,1635,18,45
7,1636,18,59
5,1637,18,87
9,1638,18,92
8,1639,18,93
7,1640,18,111
8,1641,18,129
8,1642,18,131
8,1643,18,145
6,1644,18,167
8,1645,18,180
5,1646,18,187
9,1647,18,191
8,1648,18,212
8,1649,18,234
8,1650,18,240
10,1651,18,260
8,1652,18,268
5,1653,18,281
9,1654,18,292
6,1655,18,299
5,1656,18,301
6,1657,18,304
5,1658,18,308
5,1659,18,310
5,1660,18,313
4,1661,18,351
6,1662,18,357
7,1663,18,369
5,1664,18,375
7,1665,18,386
7,1666,18,404
4,1667,18,406
8,1668,18,411
8,1669,18,441
8,1670,18,453
7,1671,18,470
7,1672,18,472
9,1673,18,473
8,1674,18,474
9,1675,18,476
6,1676,18,478
9,1677,18,486
7,1678,18,498
6,1679,18,511
6,1680,18,514
6,1681,18,523
8,1682,18,558
9,1683,18,571
8,1684,18,572
4,1685,18,576
7,1686,18,608
8,1687,18,611
9,1688,18,632
8,1689,18,636
8,1690,18,641
8,1691,18,647
10,1692,18,651
8,1693,18,652
7,1694,18,723
8,1695,18,737
8,1696,18,768
8,1697,18,770
8,1698,18,775
9,1699,18,802
9,1700,18,807
10,1701,18,836
9,1702,18,838
9,1703,18,839
7,1704,18,840
9,1705,18,841
9,1706,18,843
9,1707,18,844
8,1708,18,845
9,1709,18,850
10,1710,18,852
9,1711,18,853
9,1712,18,854
9,1713,18,858
9,1714,18,864
8,1715,18,869
8,1716,18,874
9,1717,18,875
8,1718,18,880
8,1719,18,888
8,1720,18,898
7,1721,18,903
8,1722,18,904
8,1723,18,917
9,1724,18,963
7,1725,18,970
8,1726,18,971
9,1727,18,974
7,1728,18,975
6,1729,18,988
8,1730,18,1034
5,1731,18,1060
7,1732,18,1063
7,1733,18,1069
7,1734,18,1085
6,1735,18,1110
8,1736,18,1119
7,1737,18,1125
7,1738,18,1142
7,1739,18,1159
6,1740,18,1165
8,1741,18,1182
8,1742,18,1189
8,1743,18,1193
9,1744,18,1196
7,1745,18,1219
7,1746,18,1230
8,1747,18,1275
6,1748,18,1290
7,1749,18,1291
5,1750,18,1296
8,1751,18,1319
8,1752,18,1326
8,1753,18,1354
7,1754,18,1355
7,1755,18,1356
7,1756,18,1365
6,1757,18,1366
8,1758,18,1373
8,1759,18,1381
7,1760,18,1402
8,1761,18,1448
6,1762,18,1505
7,1763,18,1512
8,1764,18,1551
7,1765,18,1557
8,1766,18,1568
9,1767,18,1593
8,1768,18,1597
8,1769,18,1668
7,1770,18,1669
6,1771,18,1670
6,1772,18,1671
8,1773,18,1679
6,1774,18,1680
6,1775,18,1681
6,1776,18,1713
7,1777,18,1725
9,1778,18,1767
9,1779,18,1786
5,1780,18,1854
6,1781,18,1858
7,1782,18,1869
9,1783,18,1914
6,1784,18,2040
9,1785,18,2042
8,1786,18,2075
9,1787,18,2114
8,1788,18,2134
8,1789,18,2178
6,1790,18,2242
9,1791,18,2258
8,1792,18,2376
9,1793,18,2456
7,1794,18,2531
7,1795,18,2569
4,1796,18,2590
8,1797,18,2597
8,1798,18,2658
9,1799,18,2696
5,1800,18,2731
8,1801,18,2739
9,1802,18,2742
9,1803,18,2869
8,1804,18,2876
8,1805,18,2890
8,1806,18,2915
8,1807,18,2927
6,1808,18,3117
6,1809,18,3164
6,1810,18,3214
8,1811,18,3251
9,1812,18,3312
9,1813,18,3316
9,1814,18,3376
8,1815,18,3406
7,1816,18,3430
8,1817,18,3475
8,1818,18,3507
8,1819,18,3523
8,1820,18,3537
6,1821,18,3548
7,1822,18,3596
8,1823,18,3613
7,1824,18,3647
8,1825,18,3652
7,1826,18,3705
7,1827,18,3740
5,1828,18,3754
7,1829,18,3759
8,1830,18,3763
8,1831,18,3779
9,1832,18,3785
6,1833,18,3908
9,1834,18,3918
8,1835,18,3940
7,1836,18,3953
7,1837,18,3957
8,1838,18,3961
6,1839,18,3962
9,1840,18,3984
6,1841,18,4014
4,1842,18,4022
6,1843,18,4108
7,1844,18,4179
8,1845,18,4183
7,1846,18,4186
1,1847,18,4196
6,1848,18,4209
7,1849,18,4263
9,1850,18,4347
9,1851,18,4396
6,1852,18,4412
6,1853,18,4425
5,1854,18,4426
6,1855,18,4430
8,1856,18,4450
7,1857,18,4459
7,1858,18,4473
7,1859,18,4541
9,1860,18,4569
7,1861,18,4677
6,1862,18,4678
7,1863,18,4682
5,1864,18,4770
7,1865,18,4772
8,1866,18,4773
7,1867,18,4799
8,1868,18,4801
7,1869,18,4840
8,1870,18,4854
7,1871,18,4859
8,1872,18,4860
7,1873,18,4862
7,1874,18,4975
7,1875,18,5001
9,1876,18,5125
7,1877,18,5133
7,1878,18,5151
9,1879,18,5160
8,1880,18,5168
8,1881,18,5171
4,1882,18,5222
7,1883,18,5271
7,1884,18,5311
9,1885,18,5324
7,1886,18,5338
7,1887,18,5355
6,1888,18,5382
8,1889,18,5385
3,1890,18,5396
8,1891,18,5404
8,1892,18,5406
8,1893,18,5409
8,1894,18,5414
8,1895,18,5454
7,1896,18,5528
9,1897,18,5530
9,1898,18,5533
9,1899,18,5547
8,1900,18,5584
7,1901,18,5587
7,1902,18,5613
2,1903,18,5620
6,1904,18,5630
9,1905,18,5676
9,1906,18,5691
7,1907,18,5719
7,1908,18,5758
8,1909,18,5774
9,1910,18,5778
7,1911,18,5782
9,1912,18,5811
6,1913,18,5833
5,1914,18,5837
5,1915,18,5844
6,1916,18,5856
6,1917,18,5859
7,1918,18,5868
8,1919,18,5872
9,1920,18,5907
7,1921,18,5916
8,1922,18,5925
9,1923,18,5929
9,1924,18,5944
5,1925,18,5993
7,1926,18,5997
8,1927,18,5998
7,1928,18,6015
8,1929,18,6017
8,1930,18,6031
8,1931,18,6062
8,1932,18,6076
7,1933,18,6085
5,1934,18,6089
7,1935,18,6108
6,1936,18,6112
7,1937,18,6172
7,1938,18,6190
9,1939,18,6215
7,1940,18,6222
7,1941,18,6226
7,1942,18,6227
9,1943,18,6297
7,1944,18,6299
8,1945,18,6300
8,1946,18,6305
7,1947,18,6307
8,1948,18,6323
6,1949,18,6326
8,1950,18,6350
8,1951,18,6356
7,1952,18,6362
7,1953,18,6369
9,1954,18,6395
6,1955,18,6400
9,1956,18,6433
7,1957,18,6438
6,1958,18,6451
8,1959,18,6476
9,1960,18,6477
7,1961,18,6483
7,1962,18,6485
7,1963,18,6490
9,1964,18,6513
7,1965,18,6530
8,1966,18,6536
6,1967,18,6550
5,1968,18,6555
9,1969,18,6556
8,1970,18,6571
6,1971,18,6599
8,1972,18,6600
9,1973,18,6613
6,1974,18,6621
6,1975,18,6628
7,1976,18,6631
8,1977,18,6632
7,1978,18,6643
8,1979,18,6649
9,1980,18,6689
6,1981,18,6723
9,1982,18,6741
7,1983,18,6778
7,1984,18,6793
7,1985,18,6801
8,1986,18,6810
6,1987,18,6820
8,1988,18,6832
6,1989,18,6853
6,1990,18,6855
8,1991,18,6856
8,1992,18,6896
8,1993,18,6932
7,1994,18,6964
8,1995,18,6966
8,1996,18,6967
8,1997,18,6969
7,1998,18,6974
7,1999,18,6994
5,2000,18,7101
8,2001,18,7135
8,2002,18,7138
6,2003,18,7147
8,2004,18,7148
7,2005,18,7175
6,2006,18,7187
8,2007,18,7193
7,2008,18,7206
8,2009,18,7210
8,2010,18,7220
7,2011,18,7234
8,2012,18,7236
7,2013,18,7303
8,2014,18,7311
8,2015,18,7328
7,2016,18,7345
8,2017,18,7364
6,2018,18,7380
6,2019,18,7395
7,2020,18,7426
8,2021,18,7432
7,2022,18,7433
6,2023,18,7442
8,2024,18,7444
7,2025,18,7468
8,2026,18,7499
9,2027,18,7503
7,2028,18,7521
8,2029,18,7548
7,2030,18,7560
8,2031,18,7579
9,2032,18,7586
9,2033,18,7595
7,2034,18,7626
8,2035,18,7627
9,2036,18,7665
9,2037,18,7683
7,2038,18,7686
8,2039,18,7697
7,2040,18,7737
8,2041,18,7743
8,2042,18,7785
7,2043,18,7788
8,2044,18,7790
7,2045,18,7792
8,2046,18,7796
6,2047,18,7797
8,2048,18,7799
7,2049,18,7800
7,2050,18,7860
9,2051,18,7967
7,2052,18,7987
7,2053,18,8003
7,2054,18,8074
8,2055,18,8096
8,2056,18,8121
9,2057,18,8149
8,2058,18,8177
7,2059,18,8191
8,2060,18,8229
8,2061,18,8257
8,2062,18,8302
9,2063,18,8324
9,2064,18,8325
8,2065,18,8342
7,2066,18,8358
7,2067,18,8362
6,2068,18,8382
8,2069,18,8409
7,2070,18,8417
7,2071,18,8423
6,2072,18,8440
7,2073,18,8470
8,2074,18,8482
8,2075,18,8506
8,2076,18,8553
7,2077,18,8633
9,2078,18,8648
6,2079,18,8676
9,2080,18,8681
9,2081,18,8725
8,2082,19,1
6,2083,19,2
6,2084,19,3
4,2085,19,7
4,2086,19,10
2,2087,19,12
6,2088,19,13
4,2089,19,15
4,2090,19,19
8,2091,19,30
8,2092,19,31
6,2093,19,39
6,2094,19,42
2,2095,19,43
4,2096,19,48
4,2097,19,54
4,2098,19,55
4,2099,19,59
4,2100,19,73
4,2101,19,76
2,2102,19,85
4,2103,19,87
4,2104,19,90
6,2105,19,97
6,2106,19,106
2,2107,19,109
4,2108,19,119
6,2109,19,124
4,2110,19,127
6,2111,19,131
6,2112,19,135
2,2113,19,138
4,2114,19,149
4,2115,19,150
4,2116,19,159
4,2117,19,167
4,2118,19,174
6,2119,19,180
4,2120,19,187
8,2121,19,191
6,2122,19,206
2,2123,19,209
8,2124,19,212
4,2125,19,235
4,2126,19,237
4,2127,19,258
2,2128,19,261
4,2129,19,267
4,2130,19,268
6,2131,19,269
4,2132,19,271
4,2133,19,272
4,2134,19,276
6,2135,19,277
4,2136,19,281
4,2137,19,284
4,2138,19,286
4,2139,19,287
10,2140,19,289
4,2141,19,292
8,2142,19,293
4,2143,19,298
6,2144,19,299
8,2145,19,301
6,2146,19,302
6,2147,19,304
2,2148,19,306
4,2149,19,308
8,2150,19,310
6,2151,19,311
4,2152,19,312
6,2153,19,313
6,2154,19,326
4,2155,19,329
4,2156,19,332
4,2157,19,338
6,2158,19,340
6,2159,19,341
6,2160,19,345
6,2161,19,350
4,2162,19,351
6,2163,19,355
6,2164,19,357
4,2165,19,359
4,2166,19,363
4,2167,19,367
8,2168,19,369
6,2169,19,375
6,2170,19,381
4,2171,19,386
4,2172,19,390
4,2173,19,391
4,2174,19,395
4,2175,19,399
6,2176,19,402
4,2177,19,404
4,2178,19,415
6,2179,19,416
4,2180,19,423
2,2181,19,437
6,2182,19,439
2,2183,19,440
8,2184,19,441
4,2185,19,442
6,2186,19,443
4,2187,19,445
10,2188,19,450
4,2189,19,455
4,2190,19,463
6,2191,19,470
6,2192,19,471
6,2193,19,472
10,2194,19,473
10,2195,19,475
6,2196,19,480
4,2197,19,485
6,2198,19,488
4,2199,19,489
4,2200,19,497
4,2201,19,505
2,2202,19,508
6,2203,19,511
4,2204,19,514
6,2205,19,516
4,2206,19,522
2,2207,19,523
8,2208,19,524
6,2209,19,539
4,2210,19,540
6,2211,19,542
4,2212,19,545
8,2213,19,547
6,2214,19,551
4,2215,19,553
6,2216,19,556
4,2217,19,557
8,2218,19,558
6,2219,19,564
2,2220,19,565
8,2221,19,575
4,2222,19,577
4,2223,19,579
4,2224,19,581
6,2225,19,582
2,2226,19,591
8,2227,19,593
4,2228,19,597
4,2229,19,598
8,2230,19,602
2,2231,19,604
4,2232,19,608
8,2233,19,610
4,2234,19,612
2,2235,19,617
4,2236,19,618
2,2237,19,619
10,2238,19,631
10,2239,19,632
6,2240,19,634
8,2241,19,638
6,2242,19,639
10,2243,19,641
4,2244,19,643
6,2245,19,649
6,2246,19,652
6,2247,19,657
8,2248,19,658
8,2249,19,660
4,2250,19,685
4,2251,19,695
6,2252,19,696
6,2253,19,719
6,2254,19,723
4,2255,19,724
4,2256,19,730
4,2257,19,732
2,2258,19,733
2,2259,19,738
6,2260,19,744
4,2261,19,745
6,2262,19,752
4,2263,19,755
8,2264,19,758
6,2265,19,760
8,2266,19,762
4,2267,19,763
8,2268,19,768
6,2269,19,770
4,2270,19,772
10,2271,19,776
6,2272,19,795
6,2273,19,797
6,2274,19,802
8,2275,19,807
4,2276,19,820
10,2277,19,832
6,2278,19,834
6,2279,19,841
8,2280,19,845
6,2281,19,846
8,2282,19,850
8,2283,19,864
6,2284,19,868
8,2285,19,869
8,2286,19,884
6,2287,19,885
4,2288,19,886
6,2289,19,887
8,2290,19,893
6,2291,19,895
8,2292,19,897
8,2293,19,898
8,2294,19,906
10,2295,19,912
10,2296,19,917
8,2297,19,922
6,2298,19,931
4,2299,19,938
6,2300,19,945
4,2301,19,951
6,2302,19,954
4,2303,19,955
4,2304,19,956
4,2305,19,962
6,2306,19,963
6,2307,19,966
2,2308,19,969
6,2309,19,971
10,2310,19,972
2,2311,19,973
10,2312,19,974
6,2313,19,975
8,2314,19,976
6,2315,19,977
6,2316,19,978
4,2317,19,979
6,2318,19,980
6,2319,19,988
6,2320,19,991
6,2321,19,993
4,2322,19,997
6,2323,19,999
6,2324,19,1001
2,2325,19,1013
6,2326,19,1021
4,2327,19,1027
6,2328,19,1028
4,2329,19,1037
6,2330,19,1041
6,2331,19,1044
2,2332,19,1052
4,2333,19,1053
6,2334,19,1060
10,2335,19,1063
4,2336,19,1068
2,2337,19,1069
4,2338,19,1074
4,2339,19,1075
6,2340,19,1076
2,2341,19,1078
2,2342,19,1079
8,2343,19,1081
8,2344,19,1083
4,2345,19,1085
6,2346,19,1088
6,2347,19,1089
4,2348,19,1093
2,2349,19,1095
4,2350,19,1096
4,2351,19,1098
4,2352,19,1101
4,2353,19,1106
6,2354,19,1112
4,2355,19,1116
8,2356,19,1119
8,2357,19,1125
4,2358,19,1135
4,2359,19,1138
8,2360,19,1142
10,2361,19,1146
6,2362,19,1150
2,2363,19,1151
4,2364,19,1159
4,2365,19,1162
6,2366,19,1164
6,2367,19,1171
4,2368,19,1172
2,2369,19,1173
6,2370,19,1180
6,2371,19,1186
4,2372,19,1187
6,2373,19,1190
6,2374,19,1196
4,2375,19,1202
6,2376,19,1203
4,2377,19,1206
6,2378,19,1216
4,2379,19,1217
2,2380,19,1218
4,2381,19,1219
2,2382,19,1226
6,2383,19,1230
4,2384,19,1231
6,2385,19,1235
2,2386,19,1236
4,2387,19,1242
6,2388,19,1244
6,2389,19,1252
4,2390,19,1253
2,2391,19,1258
2,2392,19,1266
4,2393,19,1267
4,2394,19,1270
4,2395,19,1272
4,2396,19,1274
4,2397,19,1275
4,2398,19,1277
4,2399,19,1282
6,2400,19,1283
6,2401,19,1284
4,2402,19,1286
4,2403,19,1290
6,2404,19,1291
4,2405,19,1292
6,2406,19,1293
6,2407,19,1294
4,2408,19,1296
6,2409,19,1328
10,2410,19,1332
4,2411,19,1333
6,2412,19,1348
6,2413,19,1354
4,2414,19,1355
6,2415,19,1356
6,2416,19,1357
6,2417,19,1358
8,2418,19,1359
4,2419,19,1365
6,2420,19,1366
4,2421,19,1368
6,2422,19,1369
6,2423,19,1370
4,2424,19,1380
6,2425,19,1383
4,2426,19,1384
4,2427,19,1385
8,2428,19,1386
4,2429,19,1388
8,2430,19,1389
6,2431,19,1391
4,2432,19,1392
6,2433,19,1393
4,2434,19,1396
4,2435,19,1397
6,2436,19,1398
6,2437,19,1404
4,2438,19,1406
4,2439,19,1418
8,2440,19,1420
6,2441,19,1421
6,2442,19,1425
4,2443,19,1429
8,2444,19,1431
6,2445,19,1434
6,2446,19,1437
6,2447,19,1441
6,2448,19,1443
6,2449,19,1445
6,2450,19,1448
4,2451,19,1451
6,2452,19,1456
6,2453,19,1462
4,2454,19,1463
6,2455,19,1467
8,2456,19,1468
6,2457,19,1471
6,2458,19,1472
4,2459,19,1473
4,2460,19,1475
6,2461,19,1477
6,2462,19,1480
6,2463,19,1491
4,2464,19,1492
4,2465,19,1494
8,2466,19,1495
6,2467,19,1505
8,2468,19,1507
6,2469,19,1511
6,2470,19,1517
6,2471,19,1520
6,2472,19,1527
6,2473,19,1529
4,2474,19,1533
4,2475,19,1534
6,2476,19,1535
6,2477,19,1537
6,2478,19,1538
8,2479,19,1540
4,2480,19,1541
4,2481,19,1546
4,2482,19,1548
4,2483,19,1550
4,2484,19,1558
6,2485,19,1564
6,2486,19,1570
6,2487,19,1577
6,2488,19,1589
6,2489,19,1590
4,2490,19,1596
6,2491,19,1603
2,2492,19,1606
4,2493,19,1618
8,2494,19,1622
4,2495,19,1630
8,2496,19,1632
2,2497,19,1633
4,2498,19,1635
4,2499,19,1636
6,2500,19,1647
6,2501,19,1653
6,2502,19,1654
8,2503,19,1656
6,2504,19,1665
4,2505,19,1666
6,2506,19,1672
6,2507,19,1673
6,2508,19,1675
4,2509,19,1677
6,2510,19,1684
4,2511,19,1696
4,2512,19,1699
6,2513,19,1701
4,2514,19,1703
4,2515,19,1706
4,2516,19,1709
2,2517,19,1710
6,2518,19,1711
6,2519,19,1713
4,2520,19,1721
6,2521,19,1725
8,2522,19,1726
6,2523,19,1731
4,2524,19,1736
2,2525,19,1743
4,2526,19,1747
4,2527,19,1764
4,2528,19,1769
6,2529,19,1771
2,2530,19,1775
4,2531,19,1777
8,2532,19,1786
6,2533,19,1787
6,2534,19,1793
4,2535,19,1806
8,2536,19,1807
2,2537,19,1813
6,2538,19,1816
6,2539,19,1821
6,2540,19,1826
6,2541,19,1827
2,2542,19,1828
2,2543,19,1829
6,2544,19,1837
4,2545,19,1844
6,2546,19,1848
6,2547,19,1854
4,2548,19,1856
4,2549,19,1860
6,2550,19,1865
8,2551,19,1866
2,2552,19,1867
6,2553,19,1869
4,2554,19,1871
4,2555,19,1872
8,2556,19,1875
2,2557,19,1876
4,2558,19,1878
2,2559,19,1879
4,2560,19,1880
10,2561,19,1881
4,2562,19,1890
6,2563,19,1903
2,2564,19,1910
8,2565,19,1914
8,2566,19,1915
4,2567,19,1930
4,2568,19,1932
6,2569,19,1934
6,2570,19,1939
6,2571,19,1941
4,2572,19,1943
4,2573,19,1945
4,2574,19,1954
6,2575,19,1960
4,2576,19,1963
6,2577,19,1969
8,2578,19,1970
4,2579,19,1972
6,2580,19,1977
6,2581,19,1979
6,2582,19,1990
6,2583,19,1995
4,2584,19,2004
4,2585,19,2005
2,2586,19,2006
4,2587,19,2013
6,2588,19,2014
6,2589,19,2040
10,2590,19,2042
10,2591,19,2049
6,2592,19,2064
10,2593,19,2066
4,2594,19,2073
8,2595,19,2075
4,2596,19,2080
6,2597,19,2087
4,2598,19,2088
4,2599,19,2098
6,2600,19,2099
4,2601,19,2100
6,2602,19,2101
8,2603,19,2102
6,2604,19,2106
6,2605,19,2107
6,2606,19,2111
4,2607,19,2112
6,2608,19,2114
8,2609,19,2117
4,2610,19,2121
4,2611,19,2122
4,2612,19,2126
6,2613,19,2134
4,2614,19,2135
6,2615,19,2138
2,2616,19,2150
4,2617,19,2153
8,2618,19,2157
4,2619,19,2160
4,2620,19,2161
2,2621,19,2177
2,2622,19,2184
8,2623,19,2198
2,2624,19,2199
2,2625,19,2207
4,2626,19,2214
8,2627,19,2219
4,2628,19,2222
6,2629,19,2225
2,2630,19,2228
6,2631,19,2231
6,2632,19,2234
4,2633,19,2235
4,2634,19,2240
4,2635,19,2242
4,2636,19,2243
6,2637,19,2248
4,2638,19,2252
4,2639,19,2256
6,2640,19,2273
4,2641,19,2274
4,2642,19,2278
4,2643,19,2282
4,2644,19,2285
4,2645,19,2303
10,2646,19,2305
4,2647,19,2308
4,2648,19,2314
2,2649,19,2325
6,2650,19,2326
6,2651,19,2327
10,2652,19,2328
4,2653,19,2329
4,2654,19,2330
4,2655,19,2331
4,2656,19,2338
6,2657,19,2343
8,2658,19,2345
4,2659,19,2347
4,2660,19,2359
6,2661,19,2366
6,2662,19,2368
4,2663,19,2371
4,2664,19,2377
8,2665,19,2382
10,2666,19,2385
6,2667,19,2387
4,2668,19,2389
4,2669,19,2390
4,2670,19,2391
4,2671,19,2392
4,2672,19,2396
6,2673,19,2398
4,2674,19,2399
6,2675,19,2403
6,2676,19,2407
6,2677,19,2411
4,2678,19,2417
4,2679,19,2422
4,2680,19,2423
4,2681,19,2424
4,2682,19,2432
6,2683,19,2434
6,2684,19,2435
6,2685,19,2456
4,2686,19,2459
4,2687,19,2463
4,2688,19,2466
6,2689,19,2480
4,2690,19,2481
6,2691,19,2482
6,2692,19,2508
6,2693,19,2518
6,2694,19,2520
4,2695,19,2523
4,2696,19,2527
4,2697,19,2528
4,2698,19,2530
4,2699,19,2533
4,2700,19,2534
6,2701,19,2535
4,2702,19,2537
6,2703,19,2541
4,2704,19,2545
4,2705,19,2562
4,2706,19,2565
4,2707,19,2566
8,2708,19,2567
6,2709,19,2569
6,2710,19,2570
8,2711,19,2572
6,2712,19,2578
4,2713,19,2584
4,2714,19,2589
2,2715,19,2590
8,2716,19,2597
6,2717,19,2600
4,2718,19,2601
4,2719,19,2604
6,2720,19,2607
6,2721,19,2617
2,2722,19,2618
4,2723,19,2624
2,2724,19,2625
2,2725,19,2627
6,2726,20,2
2,2727,20,8
8,2728,20,13
8,2729,20,31
10,2730,20,43
7,2731,20,90
6,2732,20,124
9,2733,20,195
9,2734,20,214
7,2735,20,259
8,2736,20,298
10,2737,20,299
9,2738,20,431
10,2739,20,450
6,2740,20,470
10,2741,20,472
10,2742,20,477
10,2743,20,478
9,2744,20,479
10,2745,20,516
6,2746,20,540
7,2747,20,575
5,2748,20,584
8,2749,20,602
9,2750,20,642
10,2751,20,647
7,2752,20,696
6,2753,20,713
8,2754,20,715
8,2755,20,716
7,2756,20,718
7,2757,20,721
4,2758,20,724
9,2759,20,725
10,2760,20,728
9,2761,20,730
9,2762,20,731
6,2763,20,732
7,2764,20,733
9,2765,20,736
10,2766,20,758
9,2767,20,769
10,2768,20,776
10,2769,20,807
9,2770,20,909
7,2771,20,945
6,2772,20,969
10,2773,20,980
6,2774,20,1072
9,2775,20,1081
9,2776,20,1171
6,2777,20,1190
6,2778,20,1253
4,2779,20,1265
10,2780,20,1283
7,2781,20,1292
10,2782,20,1312
10,2783,20,1359
4,2784,20,1360
8,2785,20,1372
8,2786,20,1383
7,2787,20,1393
5,2788,20,1398
7,2789,20,1403
9,2790,20,1418
8,2791,20,1419
10,2792,20,1420
10,2793,20,1422
9,2794,20,1424
9,2795,20,1426
6,2796,20,1427
6,2797,20,1429
8,2798,20,1433
7,2799,20,1437
5,2800,20,1449
10,2801,20,1464
8,2802,20,1468
9,2803,20,1469
9,2804,20,1485
4,2805,20,1491
7,2806,20,1570
10,2807,20,1575
10,2808,20,1654
4,2809,20,1686
7,2810,20,1782
5,2811,20,1816
10,2812,20,1837
9,2813,20,1856
9,2814,20,1866
2,2815,20,1867
10,2816,20,1871
9,2817,20,1903
9,2818,20,1913
5,2819,20,1920
10,2820,20,1941
8,2821,20,1969
8,2822,20,2030
10,2823,20,2066
10,2824,20,2101
10,2825,20,2161
6,2826,20,2185
10,2827,20,2186
7,2828,20,2206
6,2829,20,2273
7,2830,20,2274
10,2831,20,2328
10,2832,20,2329
10,2833,20,2330
7,2834,20,2337
8,2835,20,2339
8,2836,20,2358
7,2837,20,2390
6,2838,20,2407
6,2839,20,2409
2,2840,20,2423
3,2841,20,2424
10,2842,20,2433
6,2843,20,2439
6,2844,20,2445
9,2845,20,2456
5,2846,20,2475
6,2847,20,2481
4,2848,20,2482
2,2849,20,2566
10,2850,20,2569
6,2851,20,2571
9,2852,20,2573
5,2853,20,2589
7,2854,20,2597
8,2855,20,2635
5,2856,20,2651
9,2857,20,2659
7,2858,20,2695
9,2859,20,2710
6,2860,20,2714
5,2861,20,2724
1,2862,20,2727
5,2863,20,2731
4,2864,20,2734
8,2865,20,2744
8,2866,20,2747
7,2867,20,2750
7,2868,20,2753
8,2869,20,2754
8,2870,20,2755
10,2871,20,2764
5,2872,20,2772
7,2873,20,2793
7,2874,20,2836
7,2875,20,2869
1,2876,20,2872
1,2877,20,2894
10,2878,20,2915
7,2879,20,2917
8,2880,20,2918
7,2881,20,2935
3,2882,20,2948
1,2883,20,2949
4,2884,20,2951
6,2885,20,2952
7,2886,20,2957
7,2887,20,2994
6,2888,20,2995
4,2889,20,2997
7,2890,20,3043
3,2891,20,3113
6,2892,20,3115
6,2893,20,3117
8,2894,20,3144
6,2895,20,3157
7,2896,20,3159
2,2897,20,3167
7,2898,20,3190
7,2899,20,3214
1,2900,20,3216
3,2901,20,3229
6,2902,20,3239
8,2903,20,3251
7,2904,20,3260
8,2905,20,3303
8,2906,20,3308
10,2907,20,3312
9,2908,20,3321
8,2909,20,3322
8,2910,20,3366
6,2911,20,3370
4,2912,20,3393
10,2913,20,3406
6,2914,20,3424
7,2915,20,3443
8,2916,20,3447
1,2917,20,3455
6,2918,20,3475
8,2919,20,3482
8,2920,20,3493
6,2921,20,3507
1,2922,20,3508
9,2923,20,3523
4,2924,20,3536
2,2925,20,3548
6,2926,20,3559
1,2927,20,3560
1,2928,20,3563
7,2929,20,3627
7,2930,20,3652
8,2931,20,3660
8,2932,20,3690
9,2933,20,3705
10,2934,20,3759
9,2935,20,3779
10,2936,20,3781
8,2937,20,3835
6,2938,20,3840
4,2939,20,3841
3,2940,20,3845
8,2941,20,3847
8,2942,20,3916
8,2943,20,3940
10,2944,20,3949
7,2945,20,3952
8,2946,20,3953
7,2947,21,1
7,2948,21,2
10,2949,21,10
5,2950,21,19
5,2951,21,33
2,2952,21,39
6,2953,21,43
6,2954,21,111
7,2955,21,131
4,2956,21,135
9,2957,21,212
7,2958,21,240
8,2959,21,291
9,2960,21,292
8,2961,21,299
6,2962,21,301
10,2963,21,304
2,2964,21,351
8,2965,21,386
5,2966,21,404
7,2967,21,441
1,2968,21,450
5,2969,21,470
8,2970,21,472
7,2971,21,473
7,2972,21,475
8,2973,21,480
9,2974,21,511
7,2975,21,545
7,2976,21,551
8,2977,21,557
6,2978,21,558
7,2979,21,572
5,2980,21,611
7,2981,21,737
6,2982,21,807
4,2983,21,834
9,2984,21,841
3,2985,21,845
5,2986,21,852
5,2987,21,860
7,2988,21,869
7,2989,21,893
10,2990,21,898
8,2991,21,917
7,2992,21,970
1,2993,21,988
5,2994,21,1063
9,2995,21,1069
5,2996,21,1083
9,2997,21,1085
7,2998,21,1182
7,2999,21,1189
10,3000,21,1190
4,3001,21,1284
7,3002,21,1291
7,3003,21,1354
5,3004,21,1355
7,3005,21,1356
5,3006,21,1360
10,3007,21,1365
10,3008,21,1366
5,3009,21,1377
6,3010,21,1396
4,3011,21,1424
8,3012,21,1448
7,3013,21,1491
2,3014,21,1495
7,3015,21,1555
1,3016,21,1565
9,3017,21,1637
5,3018,21,1639
6,3019,21,1661
5,3020,21,1662
8,3021,21,1755
8,3022,21,1766
